OverallQual,YearBuilt,YearRemodAdd,GarageArea,1stFlrSF,TotalBsmtSF,GrLivArea,GarageCars,Fireplaces,TotRmsAbvGrd,FullBath,MSZoning,GarageType,Neighborhood,Condition1,Condition2,ExterQual,BsmtQual,KitchenQual,GarageQual,GarageFinish,SaleType,SaleCondition,FireplaceQu,RoofMatl,Exterior1st,Exterior2nd,Foundation,MiscFeature,PoolQC,Electrical,HeatingQC,Heating,BsmtExposure,BsmtCond,ExterCond,BsmtFinType1,BsmtFinType2,SalePrice
5,1898,1965,360,1075,849,2138,2,0,11,2,RM,Detchd,OldTown,Norm,Norm,TA,TA,TA,Fa,Unf,WD,Normal,Unknown,CompShg,AsbShng,AsbShng,PConc,Unknown,Unknown,FuseA,TA,GasA,No,TA,TA,Unf,Unf,106000
6,1974,1999,484,1309,1040,1309,2,1,5,1,RL,Attchd,NWAmes,Norm,Norm,TA,TA,Gd,TA,RFn,WD,Normal,Fa,CompShg,HdBoard,HdBoard,CBlock,Unknown,Fa,SBrkr,Fa,GasA,No,TA,TA,ALQ,LwQ,181000
6,2004,2004,420,848,848,848,2,1,4,1,RM,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,Fin,ConLD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,GLQ,Unf,144500
5,1952,1952,504,1044,540,1044,2,0,4,1,C (all),Basment,IDOTRR,Norm,Norm,Fa,TA,Fa,TA,Unf,WD,Alloca,Unknown,CompShg,Wd Sdng,Wd Sdng,CBlock,Shed,Unknown,FuseA,TA,GasA,Av,TA,TA,Unf,Unf,55993
6,1958,1958,301,1442,1442,1442,1,0,7,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,COD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Shed,Unknown,SBrkr,Gd,GasA,No,TA,TA,Rec,Unf,157900
5,1918,1950,280,686,686,1250,1,0,7,1,RL,Detchd,Edwards,Norm,Norm,TA,TA,Fa,TA,Unf,WD,Normal,Unknown,CompShg,Stucco,Stucco,BrkTil,Unknown,Unknown,SBrkr,Gd,GasW,No,TA,TA,Unf,Unf,116000
7,1998,1998,598,1661,1649,1661,2,0,6,2,RL,Attchd,CollgCr,Norm,Norm,TA,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,224900
5,1954,1954,275,1008,1008,1008,1,1,4,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Gd,CompShg,BrkFace,BrkFace,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,BLQ,Unf,137000
8,2002,2002,857,1689,1568,1689,3,2,7,2,RL,Attchd,Mitchel,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Gd,CompShg,CemntBd,CmentBd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,271000
6,1971,1971,440,1052,1010,1052,2,0,6,1,RL,Attchd,ClearCr,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,Av,TA,TA,GLQ,Unf,155000
7,2009,2010,484,1358,1358,1358,2,1,6,2,RL,Attchd,NridgHt,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,GLQ,Unf,224000
7,2003,2003,595,798,798,1640,2,0,6,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,183000
4,1953,1953,576,936,936,936,2,0,4,1,RM,Detchd,OldTown,Norm,Norm,Fa,Fa,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Unf,Unf,93000
7,2003,2003,433,847,847,1733,2,1,7,2,RL,BuiltIn,Gilbert,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Family,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,Unf,Unf,225000
6,1940,1950,240,944,778,1489,1,1,7,2,RL,Detchd,SWISU,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,VinylSd,VinylSd,BrkTil,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Unf,Unf,139500
8,2006,2006,776,1489,1489,1489,2,1,7,2,FV,Attchd,Somerst,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,Gd,TA,Unf,Unf,232600
10,2007,2008,1220,2084,2078,2084,3,1,7,2,RL,Attchd,NridgHt,PosN,PosN,Ex,Ex,Ex,TA,Fin,New,Partial,Gd,CompShg,CemntBd,CmentBd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,385000
5,1924,1950,0,784,784,784,0,0,5,1,RM,Unknown,BrkSide,Norm,Norm,TA,TA,Gd,Unknown,Unknown,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,BrkTil,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,ALQ,Unf,109500
7,2001,2001,527,1434,1454,1434,2,1,6,2,RL,Attchd,SawyerW,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,TA,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,189000
5,1967,1967,538,1160,1013,2126,2,0,7,2,RL,Attchd,ClearCr,Norm,Norm,TA,TA,TA,TA,Fin,WD,Abnorml,Unknown,Tar&Grv,Plywood,Plywood,PConc,Unknown,Unknown,SBrkr,TA,GasA,Gd,Gd,TA,LwQ,ALQ,185000
7,2005,2005,480,520,600,1223,2,0,4,2,FV,Detchd,Somerst,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,147400
6,1957,1957,458,1392,1392,1392,2,2,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Gd,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,FuseA,TA,GasA,No,TA,TA,Rec,Unf,166000
7,2005,2005,480,520,600,1200,2,0,4,2,FV,Detchd,Somerst,Norm,Norm,TA,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,151000
7,2003,2003,613,941,941,1829,2,1,7,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,TA,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,237000
6,1964,1964,472,1516,1516,1516,2,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,HdBoard,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Rec,BLQ,167000
5,1961,1961,456,1144,1144,1144,2,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Rec,Unf,139950
4,1950,1995,436,1067,1067,1067,2,0,4,2,RL,Attchd,Sawyer,Norm,Norm,TA,Gd,Gd,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,128000
5,1948,1973,812,1559,1559,1559,2,0,5,1,RM,Detchd,OldTown,Norm,Norm,TA,TA,TA,TA,Unf,COD,Normal,Unknown,CompShg,VinylSd,VinylSd,BrkTil,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Rec,Unf,153500
6,1973,1973,264,483,483,987,1,0,5,1,RM,Detchd,BrDale,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,100000
5,1995,2006,352,1099,1099,1099,1,0,6,1,RL,Attchd,CollgCr,Norm,Norm,TA,Gd,Gd,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,144000
5,1946,1995,240,768,768,1200,1,0,6,1,RL,Detchd,Edwards,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,BLQ,Unf,130500
6,1925,1950,400,810,672,1482,1,0,7,2,RH,Detchd,SWISU,Norm,Norm,TA,TA,Fa,TA,Unf,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,140000
5,1904,2002,686,958,650,1539,2,1,8,2,RM,Detchd,OldTown,Norm,Norm,TA,TA,Gd,Gd,Unf,WD,Normal,Po,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Unf,Unf,157500
6,1966,1966,490,1165,1127,1165,2,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,Gd,RFn,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Gd,TA,TA,Rec,ALQ,174900
5,1961,1961,0,1800,1800,1800,0,0,10,2,RL,Unknown,NAmes,Artery,Norm,TA,TA,TA,Unknown,Unknown,WD,Normal,Unknown,CompShg,BrkFace,BrkFace,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,141000
5,1915,1950,720,876,876,1416,3,1,7,1,RM,Detchd,OldTown,Artery,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,SBrkr,Gd,GasA,Mn,TA,TA,Unf,Unf,153900
5,1975,1981,611,1701,1390,1701,2,2,6,2,RL,Basment,Sawyer,RRAe,Norm,TA,Gd,TA,TA,Fin,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Gd,TA,TA,ALQ,Unf,171000
7,1993,1993,425,1006,740,1775,2,1,7,2,RL,Attchd,SawyerW,Norm,Norm,Gd,Gd,Gd,TA,Unf,WD,Normal,TA,CompShg,HdBoard,HdBoard,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,ALQ,Unf,213000
5,1972,1972,338,864,864,864,1,1,5,1,RL,Attchd,CollgCr,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Fa,CompShg,HdBoard,Plywood,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,BLQ,Unf,133500
6,1908,1997,360,1307,907,2358,2,1,10,3,RL,Detchd,ClearCr,Norm,Norm,TA,TA,TA,Fa,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Unf,Unf,240000
6,1976,1994,512,1094,528,1855,2,1,7,2,RL,Attchd,Veenker,Feedr,Norm,Gd,TA,TA,TA,RFn,WD,Normal,TA,CompShg,Plywood,Plywood,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,Gd,Unf,Unf,187000
6,2003,2003,420,848,848,848,2,0,3,1,RM,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,131500
8,2003,2003,400,1456,1273,1456,2,1,7,2,RL,Attchd,Blmngtn,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,TA,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,Unf,Unf,215000
7,1941,1950,240,918,918,1646,1,2,7,2,RL,Detchd,Crawfor,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,Gd,Rec,Unf,164000
6,1964,1964,645,1445,1127,1445,2,1,7,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Fa,CompShg,MetalSd,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Gd,TA,Gd,Rec,Unf,158000
5,1955,1974,454,1779,1763,1779,2,1,6,1,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,Unf,WD,Abnorml,Gd,CompShg,Wd Sdng,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Mn,TA,TA,ALQ,Rec,170000
5,1962,2010,260,1040,1040,1040,1,0,6,1,RL,Detchd,Sawyer,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,Gd,ALQ,Unf,127000
6,1978,1978,576,1026,940,1026,2,0,5,1,RL,Detchd,CollgCr,Norm,Norm,TA,Gd,TA,TA,Unf,WD,Normal,Unknown,CompShg,Plywood,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Gd,Gd,TA,GLQ,LwQ,147000
6,1994,1995,343,702,702,1481,2,1,6,2,RL,Attchd,Gilbert,Norm,Norm,TA,Gd,TA,TA,Fin,WD,Normal,TA,CompShg,HdBoard,HdBoard,PConc,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Unf,Unf,174000
7,1976,1976,479,1370,1090,1370,2,1,6,2,RL,Attchd,NWAmes,Norm,Norm,TA,Gd,TA,TA,RFn,WD,Family,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Unf,Unf,152000
6,1968,1984,619,1512,1054,2654,2,1,9,2,RL,Attchd,NWAmes,PosA,Norm,TA,TA,Gd,TA,Unf,WD,Normal,Gd,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Mn,TA,TA,BLQ,Unf,250000
7,1918,1998,216,912,912,1426,1,1,7,1,RL,Detchd,Crawfor,Norm,Norm,Gd,TA,Gd,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Unf,Unf,189950
5,1965,1965,504,1039,1039,1039,2,0,6,1,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,Plywood,HdBoard,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,BLQ,Unf,131500
6,1984,1985,480,1097,1040,1097,2,0,6,2,RL,Attchd,SawyerW,Norm,Norm,TA,Gd,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,Plywood,PConc,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,GLQ,Unf,152000
5,1959,1959,672,1148,1148,1148,1,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,BrkFace,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,132500
7,2007,2008,529,1372,1372,1372,2,0,6,2,FV,Attchd,Somerst,Norm,Norm,Gd,Ex,Gd,TA,Fin,New,Partial,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,250580
5,1970,1970,902,1002,1002,1002,2,0,5,1,RL,Detchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,148500
8,2006,2007,870,1646,1638,1646,3,1,6,2,RL,Attchd,Timber,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,Unf,Unf,248900
4,1961,1961,544,1120,1040,1120,2,0,5,1,RL,Attchd,Sawyer,Feedr,Norm,TA,TA,Fa,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Shed,Unknown,SBrkr,TA,GasA,No,TA,TA,ALQ,Unf,129000
5,1948,1950,672,1547,0,2320,2,1,7,2,RL,Attchd,Gilbert,Feedr,Norm,TA,Unknown,TA,TA,Unf,WD,Normal,TA,CompShg,Plywood,Plywood,Slab,Unknown,Unknown,SBrkr,Gd,GasA,Unknown,Unknown,TA,Unknown,Unknown,169000
7,1993,1994,574,1062,1050,1949,2,1,8,2,RL,Attchd,SawyerW,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,TA,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,236000
5,1962,1962,308,894,894,894,1,0,5,1,RL,Detchd,NAmes,PosN,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Unf,Unf,109500
6,1998,1998,523,804,804,1682,2,0,7,2,RL,Attchd,CollgCr,Norm,Norm,TA,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,200500
5,1953,1996,414,910,105,910,2,0,5,1,RL,Attchd,NAmes,Norm,Norm,Gd,TA,Gd,TA,Unf,WD,Normal,Unknown,CompShg,WdShing,Wd Shng,Stone,Unknown,Unknown,SBrkr,Gd,GasA,Av,TA,TA,Unf,Unf,116000
5,1949,1950,288,1036,832,1268,1,1,6,1,RL,Attchd,NAmes,Norm,Norm,Gd,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,HdBoard,HdBoard,CBlock,Othr,Unknown,SBrkr,Gd,GasA,No,TA,TA,Rec,Unf,133000
5,1941,1950,200,676,676,1131,1,0,5,1,RM,Detchd,OldTown,Artery,Norm,TA,TA,TA,TA,Unf,WD,Abnorml,Unknown,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,66500
8,2007,2007,550,1184,1184,2610,2,1,11,2,FV,BuiltIn,Somerst,Norm,Norm,Gd,Gd,Ex,TA,Fin,New,Partial,Gd,CompShg,CemntBd,CmentBd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,303477
4,1963,1963,648,1040,1064,1040,2,0,5,1,RL,Attchd,Mitchel,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,Plywood,PConc,Unknown,Unknown,SBrkr,Gd,GasA,Gd,TA,TA,ALQ,Unf,132250
9,2004,2005,738,1462,1462,2224,3,1,10,2,RL,Attchd,NridgHt,Norm,Norm,Gd,Ex,Ex,TA,Fin,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,350000
5,1961,1995,576,1155,1109,1155,2,0,6,1,RL,Detchd,Sawyer,Norm,Norm,TA,TA,Gd,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Shed,Unknown,SBrkr,TA,GasA,Av,TA,TA,ALQ,Unf,148000
5,1978,2005,336,864,864,864,1,0,6,1,RL,Attchd,CollgCr,Norm,Norm,Gd,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,Gd,ALQ,Unf,136500
5,2005,2006,450,1090,1090,1090,2,0,5,1,RL,Attchd,Edwards,Norm,Norm,TA,Ex,TA,TA,Fin,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Gd,GasA,No,Gd,TA,ALQ,Unf,157000
7,1990,1991,400,1187,1156,1717,2,1,7,2,RL,Attchd,Timber,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,Gd,LwQ,Unf,187500
6,1992,1993,389,808,808,1593,2,1,7,2,RL,BuiltIn,Gilbert,Norm,Norm,TA,Gd,TA,TA,RFn,WD,Normal,TA,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Unf,Unf,178000
4,1912,1950,440,954,795,2230,1,0,10,1,RL,Detchd,SWISU,Norm,Norm,Gd,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,PConc,Unknown,Unknown,SBrkr,TA,GasA,No,Fa,TA,Unf,Unf,118500
5,1967,1967,288,892,892,892,1,0,5,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,100000
9,1999,2000,506,1709,1698,1709,2,1,5,2,FV,Attchd,Somerst,Norm,Norm,Gd,Ex,Gd,TA,Fin,CWD,Abnorml,TA,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,328900
5,1959,2005,588,1712,1626,1712,2,0,8,2,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Fin,WD,Family,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,LwQ,Unf,145000
5,1955,1955,300,872,816,1393,1,0,8,1,RL,Attchd,Edwards,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,TA,GasA,No,TA,Gd,Unf,Unf,135500
8,1970,1970,621,2217,2217,2217,2,1,8,2,RL,Attchd,NAmes,Norm,Norm,Gd,TA,Gd,TA,Unf,WD,Normal,TA,Tar&Grv,Wd Sdng,Wd Sdng,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,Gd,Gd,ALQ,Rec,268000
6,1953,1953,505,1505,1505,1505,2,1,6,1,RL,Attchd,NAmes,Feedr,Norm,TA,TA,TA,TA,RFn,WD,Normal,TA,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,BLQ,Unf,149500
5,1949,2006,576,672,672,924,2,1,6,1,RL,Detchd,NAmes,Artery,Norm,TA,TA,TA,TA,Unf,WD,Normal,Po,CompShg,MetalSd,MetalSd,CBlock,Shed,Unknown,SBrkr,Ex,GasA,Mn,TA,Gd,Unf,Unf,122900
6,1978,1978,440,918,918,1683,2,1,7,2,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,LwQ,Rec,172500
6,1963,2003,264,1068,1059,1068,1,0,6,1,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,GLQ,Unf,154500
5,1954,1954,354,1383,1383,1383,1,1,6,1,RL,Attchd,Sawyer,PosN,Norm,TA,Gd,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Plywood,PConc,Unknown,Unknown,SBrkr,TA,GasA,Mn,TA,TA,BLQ,Unf,165000
5,1979,1979,400,1535,0,1535,2,0,8,2,RL,Attchd,SawyerW,Norm,Norm,TA,Unknown,TA,TA,Unf,WD,Alloca,Unknown,CompShg,Plywood,Plywood,Slab,Unknown,Unknown,SBrkr,TA,GasA,Unknown,Unknown,TA,Unknown,Unknown,118858
6,1963,1963,483,983,780,1796,2,1,8,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,140000
4,1936,1950,327,951,951,951,1,0,6,1,RM,Detchd,IDOTRR,Norm,Norm,TA,TA,TA,TA,Unf,WD,Abnorml,Unknown,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,ALQ,Unf,106500
5,1979,1979,528,1120,0,2240,2,0,12,2,RL,Detchd,SawyerW,Feedr,Norm,TA,Unknown,TA,TA,Unf,WD,Alloca,Unknown,CompShg,Plywood,Plywood,Slab,Unknown,Unknown,SBrkr,TA,GasA,Unknown,Unknown,TA,Unknown,Unknown,142953
9,2009,2010,820,2364,2330,2364,3,2,11,2,RL,Attchd,NridgHt,Norm,Norm,Ex,Ex,Ex,TA,Fin,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,GLQ,Unf,611657
5,1961,1994,288,1236,912,1236,1,1,6,1,RL,Attchd,Sawyer,Feedr,Norm,TA,TA,TA,TA,Unf,WD,Normal,TA,CompShg,HdBoard,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,135000
4,1971,1971,684,858,858,858,1,0,4,1,RL,Detchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,ALQ,Unf,110000
5,1957,2000,756,1306,992,1306,1,0,5,1,RL,Detchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Mn,TA,Gd,BLQ,Unf,153000
7,2003,2003,393,807,783,1509,2,1,8,2,RL,Attchd,Gilbert,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,180000
7,2006,2006,690,1670,1670,1670,3,1,7,2,RL,Attchd,Gilbert,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,240000
5,1967,1967,288,902,876,902,1,0,6,1,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,GLQ,Unf,125500
